time,temp,salt,aed_oxygen_oxy,aed_silica_rsi,aed_nitrogen_amm,aed_nitrogen_nit,aed_phosphorus_frp,aed_organic_matter_don,aed_organic_matter_pon,aed_organic_matter_dop,aed_organic_matter_pop,aed_organic_matter_doc,aed_organic_matter_poc,aed_phytoplankton_green,aed_phytoplankton_crypto,aed_phytoplankton_diatom
2009-05-28 11:00:00,   11.025255,    0.000000,  248.659751,  177.650175,    8.154990,   32.228163,    3.261980,   57.147186,   20.824478,    1.317558,    0.676637,  381.036981,   21.208897,-9999.000000,-9999.000000,    6.449341
2009-05-28 23:00:00,   11.025157,    0.000000,  245.393499,  177.669287,    8.282987,   30.504275,    3.287698,   57.181838,   20.686199,    1.320932,    0.676112,  380.593791,   20.949564,-9999.000000,-9999.000000,    6.368832
2009-05-29 11:00:00,   11.025034,    0.000000,  242.193628,  177.687427,    8.402274,   28.973542,    3.311437,   57.215370,   20.548898,    1.324277,    0.675566,  380.148575,   20.693745,-9999.000000,-9999.000000,    6.289288
2009-05-29 23:00:00,   11.024620,    0.000000,  239.015790,  177.705739,    8.519826,   27.538097,    3.334458,   57.247855,   20.412611,    1.327595,    0.675000,  379.701986,   20.441458,-9999.000000,-9999.000000,    6.210548
2009-05-30 11:00:00,   11.024382,    0.000000,  235.805107,  177.725163,    8.648582,   26.015236,    3.358967,   57.279185,   20.277676,    1.330882,    0.674422,  379.253540,   20.193101,-9999.000000,-9999.000000,    6.132906
2009-05-30 23:00:00,   11.024112,    0.000000,  232.670160,  177.743395,    8.766679,   24.717530,    3.381175,   57.309438,   20.143584,    1.334141,    0.673822,  378.803269,   19.947964,-9999.000000,-9999.000000,    6.056168
2009-05-31 11:00:00,   11.024046,    0.000000,  229.415410,  177.764849,    8.914844,   23.090245,    3.407863,   57.338554,   20.011265,    1.337367,    0.673219,  378.351683,   19.707230,-9999.000000,-9999.000000,    5.980566
2009-05-31 23:00:00,   11.023640,    0.000000,  226.224503,  177.785519,    9.052817,   21.685181,    3.432415,   57.366685,   19.879715,    1.340567,    0.672594,  377.898979,   19.469534,-9999.000000,-9999.000000,    5.905688
2009-06-01 11:00:00,   11.023225,    0.000000,  223.089880,  177.805445,    9.184373,   20.467018,    3.455350,   57.393770,   19.749065,    1.343738,    0.671949,  377.444748,   19.235020,-9999.000000,-9999.000000,    5.831698
2009-06-01 23:00:00,   11.023080,    0.000000,  219.895681,  177.827289,    9.335970,   19.069080,    3.480855,   57.419757,   19.619998,    1.346878,    0.671300,  376.989195,   19.004525,-9999.000000,-9999.000000,    5.758821
2009-06-02 11:00:00,   11.023044,    0.000000,  216.619532,  177.851794,    9.512752,   17.440334,    3.509606,   57.444702,   19.492610,    1.349987,    0.670649,  376.532861,   18.778130,-9999.000000,-9999.000000,    5.686975
2009-06-02 23:00:00,   11.022981,    0.000000,  213.339055,  177.877156,    9.697582,   15.817653,    3.538857,   57.468652,   19.366446,    1.353066,    0.669987,  376.075682,   18.555198,-9999.000000,-9999.000000,    5.616022
2009-06-03 11:00:00,   11.022562,    0.000000,  210.257113,  177.898215,    9.841602,   14.826592,    3.561358,   57.491672,   19.240294,    1.356122,    0.669289,  375.616987,   18.334130,-9999.000000,-9999.000000,    5.545662
2009-06-03 23:00:00,   11.022510,    0.000000,  207.047668,  177.923283,   10.026174,   13.436368,    3.588974,   57.513654,   19.116192,    1.359144,    0.668598,  375.157777,   18.117533,-9999.000000,-9999.000000,    5.476449
2009-06-04 11:00:00,   11.022448,    0.000000,  203.809062,  177.949997,   10.226799,   11.980483,    3.618040,   57.534683,   18.993441,    1.362137,    0.667901,  374.698145,   17.904454,-9999.000000,-9999.000000,    5.408119
2009-06-04 23:00:00,   11.022324,    0.000000,  200.642333,  177.975612,   10.418615,   10.750237,    3.645004,   57.554773,   18.871481,    1.365103,    0.667187,  374.237582,   17.694129,-9999.000000,-9999.000000,    5.340584
2009-06-05 11:00:00,   11.022089,    0.000000,  197.627664,  177.997902,   10.581451,    9.998901,    3.667038,   57.573924,   18.749840,    1.368044,    0.666445,  373.775578,   17.485934,-9999.000000,-9999.000000,    5.273760
2009-06-05 23:00:00,   11.021926,    0.000000,  194.555707,  178.022738,   10.770124,    9.103450,    3.691647,   57.592150,   18.629706,    1.370954,    0.665701,  373.313486,   17.281376,-9999.000000,-9999.000000,    5.207834
2009-06-06 11:00:00,   11.021800,    0.000000,  191.500124,  178.048066,   10.966203,    8.295840,    3.716246,   57.609460,   18.510654,    1.373836,    0.664947,  372.850911,   17.079859,-9999.000000,-9999.000000,    5.142747
2009-06-06 23:00:00,   11.021344,    0.000000,  188.530884,  178.071904,   11.147648,    7.901261,    3.738034,   57.625895,   18.391961,    1.376693,    0.664169,  372.387796,   16.880472,-9999.000000,-9999.000000,    5.078252
2009-06-07 11:00:00,   11.021221,    0.000000,  185.482004,  178.099102,   11.366617,    7.161276,    3.763542,   57.641429,   18.275155,    1.379518,    0.663398,  371.924852,   16.685067,-9999.000000,-9999.000000,    5.014786
2009-06-07 23:00:00,   11.020900,    0.000000,  182.557632,  178.123628,   11.562103,    6.926841,    3.785017,   57.656072,   18.158444,    1.382317,    0.662599,  371.460947,   16.491398,-9999.000000,-9999.000000,    4.951931
2009-06-08 11:00:00,   11.020565,    0.000000,  179.626017,  178.149546,   11.773898,    6.672361,    3.807383,   57.669856,   18.042853,    1.385089,    0.661792,  370.997172,   16.300732,-9999.000000,-9999.000000,    4.889848
2009-06-08 23:00:00,   11.020272,    0.000000,  176.681661,  178.176985,   12.004329,    6.354566,    3.830920,   57.682799,   17.928482,    1.387831,    0.660981,  370.533636,   16.113127,-9999.000000,-9999.000000,    4.828580
2009-06-09 11:00:00,   11.020133,    0.000000,  173.752422,  178.205250,   12.249369,    6.023103,    3.854822,   57.694891,   17.815276,    1.390545,    0.660165,  370.070032,   15.928485,-9999.000000,-9999.000000,    4.768150
2009-06-09 23:00:00,   11.020074,    0.000000,  170.730160,  178.237989,   12.543901,    5.357193,    3.883112,   57.706240,   17.704225,    1.393229,    0.659366,  369.607888,   15.747947,-9999.000000,-9999.000000,    4.708620
2009-06-10 11:00:00,   11.020020,    0.000000,  167.745024,  178.271058,   12.848314,    4.812414,    3.910967,   57.716789,   17.594110,    1.395885,    0.658557,  369.145938,   15.570010,-9999.000000,-9999.000000,    4.649828
2009-06-10 23:00:00,   11.019947,    0.000000,  164.775703,  178.305244,   13.170660,    4.324605,    3.939224,   57.726573,   17.485127,    1.398514,    0.657744,  368.684581,   15.394877,-9999.000000,-9999.000000,    4.591772
2009-06-11 11:00:00,   11.019884,    0.000000,  161.856339,  178.339408,   13.500836,    3.992034,    3.966668,   57.735578,   17.377009,    1.401116,    0.656921,  368.223456,   15.222199,-9999.000000,-9999.000000,    4.534431
2009-06-11 23:00:00,   11.019781,    0.000000,  159.016268,  178.372440,   13.827580,    3.931335,    3.992134,   57.743791,   17.269416,    1.403692,    0.656082,  367.762253,   15.051552,-9999.000000,-9999.000000,    4.477746
